freezone,package_name,sort_order,benefit,source,is_active
ANCFZ,Pay As You Go - 2 Visas,15,Establishment Card (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 2 Visas,16,ICP- License Activation (Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 2 Visas,17,Entry Permit,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 2 Visas,18,Visa Status Change (If Applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 2 Visas,19,Visa Medical – Normal in Ajman (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 2 Visas,20,Residency Visa (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 2 Visas,21,Emirates ID (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 2 Visas,22,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 2 Visas,23,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 2 Visas,24,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,12,Investor(s) Security Approval – New Registration,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,13,E-Channel Registration (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,14,E-Channel Guarantee (New),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,15,Establishment Card (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,16,ICP- License Activation (Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,17,Entry Permit,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,18,Visa Status Change (If Applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,19,Visa Medical – Normal in Ajman (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,20,Residency Visa (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,21,Emirates ID (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,22,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,23,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 3 Visas,24,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,12,Investor(s) Security Approval – New Registration,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,13,E-Channel Registration (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,14,E-Channel Guarantee (New),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,15,Establishment Card (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,16,ICP- License Activation (Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,17,Entry Permit,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,18,Visa Status Change (If Applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,19,Visa Medical – Normal in Ajman (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,20,Residency Visa (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,21,Emirates ID (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,22,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,23,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 4 Visas,24,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,12,Investor(s) Security Approval – New Registration,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,13,E-Channel Registration (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,14,E-Channel Guarantee (New),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,15,Establishment Card (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,16,ICP- License Activation (Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,17,Entry Permit,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,18,Visa Status Change (If Applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,19,Visa Medical – Normal in Ajman (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,20,Residency Visa (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,21,Emirates ID (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,22,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,23,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 5 Visas,24,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,12,Investor(s) Security Approval – New Registration,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,13,E-Channel Registration (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,14,E-Channel Guarantee (New),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,15,Establishment Card (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,16,ICP- License Activation (Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,17,Entry Permit,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,18,Visa Status Change (If Applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,19,Visa Medical – Normal in Ajman (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,20,Residency Visa (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,21,Emirates ID (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,22,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,23,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 6 Visas,24,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,12,Investor(s) Security Approval – New Registration,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,13,E-Channel Registration (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,14,E-Channel Guarantee (New),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,15,Establishment Card (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,16,ICP- License Activation (Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,17,Entry Permit,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,18,Visa Status Change (If Applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,19,Visa Medical – Normal in Ajman (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,20,Residency Visa (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,21,Emirates ID (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,22,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,23,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 7 Visas,24,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,12,Investor(s) Security Approval – New Registration,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,13,E-Channel Registration (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,14,E-Channel Guarantee (New),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,15,Establishment Card (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,16,ICP- License Activation (Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,17,Entry Permit,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,18,Visa Status Change (If Applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,19,Visa Medical – Normal in Ajman (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,20,Residency Visa (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,21,Emirates ID (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,22,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,23,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 8 Visas,24,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,12,Investor(s) Security Approval – New Registration,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,13,E-Channel Registration (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,14,E-Channel Guarantee (New),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,15,Establishment Card (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,16,ICP- License Activation (Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,17,Entry Permit,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,18,Visa Status Change (If Applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,19,Visa Medical – Normal in Ajman (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,20,Residency Visa (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,21,Emirates ID (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,22,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,23,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 9 Visas,24,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,12,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,13,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go - 10 Visas,14,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,12,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,13,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 0 Visas,14,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,12,Investor(s) Security Approval – New Registration,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,13,E-Channel Registration (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,14,E-Channel Guarantee (New),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,15,Establishment Card (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,16,ICP- License Activation (Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,17,Entry Permit,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,18,Visa Status Change (If Applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,19,Visa Medical – Normal in Ajman (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,20,Residency Visa (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,21,Emirates ID (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,22,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,23,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 1 Visa,24,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,12,Investor(s) Security Approval – New Registration,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,13,E-Channel Registration (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,14,E-Channel Guarantee (New),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,15,Establishment Card (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,16,ICP- License Activation (Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,17,Entry Permit,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,18,Visa Status Change (If Applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,19,Visa Medical – Normal in Ajman (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,20,Residency Visa (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,21,Emirates ID (New/Renewal),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,22,Health insurance mandatory during visa process and excluded from package,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,23,Pay As You Go available as secondary option only,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 2 Visas,24,Tabby payment is not offered by SmartSetupUAE,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,1,Business License,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,2,Unlimited Shareholders,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,3,Up to 10 Mix & Match Activities,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,4,Lease Agreement,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,5,MOA/AOA (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,6,Commercial Registry,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,7,Share Certificate,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,8,Certificate of Incorporation,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,9,Certificate of Incumbency,ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,10,Bank Letter (to open A/C),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,11,Branch Registration Certificate (if applicable),ancfz_packages_pdf,true
ANCFZ,Pay As You Go Renewal - 3 Visas,12,Investor(s) Security Approval – New Registration,ancfz_packages_pdf,true
