freezone,activity_code,activity_name,industry_group,keywords,approval_required,approval_authority,is_active
ANCFZ,4773930,RetaiSale Of Sea Cleaning Equipments,Retail,"retaisale of sea cleaning equipments, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669908,Wholesale Of Upholstery Material And Outfit Trading - Import & Export,Retail,"wholesale of upholstery material and outfit trading - import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669909,Wholesale Of Plastic Bags And Containers Trading - Import & Export,Retail,"wholesale of plastic bags and containers trading - import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669910,Wholesale Of Threads And Yarns Trading -Import & Export,Retail,"wholesale of threads and yarns trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4620208,Fish & Meat Wastes Trading,Retail,"fish & meat wastes trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659957,Wholesale Of Poultry Equipment And Apparatuses(farms) Trading - Import & Export,Retail,"wholesale of poultry equipment and apparatuses(farms) trading - import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659914,Wholesale Of Vending Equipment Trading -Import & Export,Retail,"wholesale of vending equipment trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659908,Wholesale Of Office Furniture Trading -Import & Export,Retail,"wholesale of office furniture trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773204,RetaillsaleOf Watches & Clocks & Spare Parts,Retail,"retaillsaleof watches & clocks & spare parts, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649007,Wholesale Of Sunglasses Trading -Import & Export,Retail,"wholesale of sunglasses trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4641906,Wholesale Of Professional Shoes Trading -Import & Export,Retail,"wholesale of professional shoes trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649061,Wholesale Of House Furniture And Cabinet Work Trading - Import & Export,Retail,"wholesale of house furniture and cabinet work trading - import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4663024,Wholesale Of Décor And Partition Material Trading - Import & Export,Retail,"wholesale of décor and partition material trading - import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4663007,Wholesale Of Marble Trading -Import & Export,Retail,"wholesale of marble trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4741010,RetaiSale Of Wireless Communication Devices,Retail,"retaisale of wireless communication devices, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4652015,Wholesale Of Radar Devices Trading,Retail,"wholesale of radar devices trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773912,RetaiSale Of Alarm And Surveillance Apparatuses And Equipments,Retail,"retaisale of alarm and surveillance apparatuses and equipments, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4652004,Wholesale Of Electronic Devices Trading For Specializations,Retail,"wholesale of electronic devices trading for specializations, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4742004,RetaiSale Of Electronic Devices Trading For Specializations,Retail,"retaisale of electronic devices trading for specializations, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4741009,RetaiSale Of Land Phones And Wired Communication Devices,Retail,"retaisale of land phones and wired communication devices, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4652017,Wholesale Of GBC Systems Trading,Retail,"wholesale of gbc systems trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773905,RetaiSale Of Public Call Equipment,Retail,"retaisale of public call equipment, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773966,Retail Sales Of Microelectronic Devices,Retail,"retail sales of microelectronic devices, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7730029,"Stationery , Drawing & Writing Instruments Trading Import & Export",Retail,"stationery , drawing & writing instruments trading import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773924,RetaiSale Of E-cards And Slices And Outfits,Retail,"retaisale of e-cards and slices and outfits, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649026,Wholesale Of Perfume Trading,Retail,"wholesale of perfume trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4641904,Wholesale Of Sports Shoes Trading,Retail,"wholesale of sports shoes trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4651002,Wholesale Of Computer Systems And Software Trading,Retail,"wholesale of computer systems and software trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649005,Wholesale Of Silverware And Table Ware Tradig,Retail,"wholesale of silverware and table ware tradig, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649011,Cookers & Cook Stoves Wholesale,Retail,"cookers & cook stoves wholesale, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649065,Para-pharmaceutical Products Wholesale,Retail,"para-pharmaceutical products wholesale, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649033,"Wholesale Of Bamboo, Wood And Fronds Products Trading -Import & Export",Retail,"wholesale of bamboo, wood and fronds products trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4652008,Wholesale Of Public Call Equipment Trade,Retail,"wholesale of public call equipment trade, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649032,Wholesale Of Mattresses And Sponge Mattresses Trading - Import & Export,Retail,"wholesale of mattresses and sponge mattresses trading - import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649039,Wholesale Of Artificial Dried Flowers And Plants Trading - Import & Export,Retail,"wholesale of artificial dried flowers and plants trading - import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649045,Wholesale Of Horse And Racing-camel Material And Outfit Trading -Import & Export,Retail,"wholesale of horse and racing-camel material and outfit trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659952,Wholesale Of Balances And Scales Trading -Import & Export,Retail,"wholesale of balances and scales trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649062,Fishing & Hunting Requisites Wholesale,Retail,"fishing & hunting requisites wholesale, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659953,Wholesale Of Linking Tools Trading And Accessories - Import & Export,Retail,"wholesale of linking tools trading and accessories - import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649047,Wholesale Of Journey Equipment And Tools Trading -Import & Export,Retail,"wholesale of journey equipment and tools trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649016,Suitcases & Travel Requisites Wholesale,Retail,"suitcases & travel requisites wholesale, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659917,Wholesale Of Cities Cleaning Equipment Trading -Import & Export,Retail,"wholesale of cities cleaning equipment trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649023,Wholesale Of Games And Baby Toys Trading -Import & Export,Retail,"wholesale of games and baby toys trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773403,Novelties Wholesale,Retail,"novelties wholesale, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649038,"Wholesale Of Frames, Photos And Portraits Trading -Import & Export",Retail,"wholesale of frames, photos and portraits trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4759003,RetaiSale Of Chandeliers And Lighting Items,Retail,"retaisale of chandeliers and lighting items, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649004,Light Fittings & Fixtures Wholesale,Retail,"light fittings & fixtures wholesale, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773106,RetaiSale Of Sunglasses,Retail,"retaisale of sunglasses, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649013,Wholesale Of Refining And Infiltration Devices Trading - Import & Export,Retail,"wholesale of refining and infiltration devices trading - import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4752012,RetaiSale Of Water Heaters,Retail,"retaisale of water heaters, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659954,Wholesale Of Air-conditioner And Coolant Spare Parts Trading -Import & Export,Retail,"wholesale of air-conditioner and coolant spare parts trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4759001,Retail Sale Of House Furniture And Cabinet Work-import & Export,Retail,"retail sale of house furniture and cabinet work-import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4662002,Wholesale Of Iron Main Products Trading -Import & Export,Retail,"wholesale of iron main products trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649041,Wholesale Of Candles Trading -Import & Export,Retail,"wholesale of candles trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659203,Wholesale Of Workshop Metal Equipment And Tools Trading -Import & Export,Retail,"wholesale of workshop metal equipment and tools trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649019,Wholesale Of Musical Instruments Trading -Import & Export,Retail,"wholesale of musical instruments trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4662010,Wholesale Of Metal Boxes And Container Trading - Import & Export,Retail,"wholesale of metal boxes and container trading - import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649001,Wholesale Of House Audio- visual And Recording Apparatuses And Outfit Trading -Import & Export,Retail,"wholesale of house audio- visual and recording apparatuses and outfit trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649002,"Wholesale Of House Refrigerators, Washing Machines And Electrical Apparatuses Trading",Retail,"wholesale of house refrigerators, washing machines and electrical apparatuses trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659207,Wholesale Of Mills And Bakeries Equipment And Machinery Trading -Import & Export,Retail,"wholesale of mills and bakeries equipment and machinery trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649026,Perfumes & Cosmetics Trading-Import & Export,Retail,"perfumes & cosmetics trading-import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649027,"Wholesale Of Aloes, Incense And Perfume Trading -Import & Export",Retail,"wholesale of aloes, incense and perfume trading -import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4662014,Wholesale Of Empty Gas Cylinder Trading,Retail,"wholesale of empty gas cylinder trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4761002,RetaiSale Of Education Media And Models,Retail,"retaisale of education media and models, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4630132,Dried Vegetables & Fruit Trading,Retail,"dried vegetables & fruit trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4663032,Special Fabrics & Fibers For Construction Trading,Retail,"special fabrics & fibers for construction trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773926,Vending Machines Trading,Retail,"vending machines trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649064,Wholesale Of Veterinary Pharmacy,Retail,"wholesale of veterinary pharmacy, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4759008,RetaiSale Of Unit Air- conditioner,Retail,"retaisale of unit air- conditioner, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659944,Wholesale Of Central Air Refining Equipment Trading,Retail,"wholesale of central air refining equipment trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4630201,Wholesale Of Tea Trading,Retail,"wholesale of tea trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773925,Retail Sale Of Cosmetics Equipment And Tools,Retail,"retail sale of cosmetics equipment and tools, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4772008,Retail Sale Of Cosmetics,Retail,"retail sale of cosmetics, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4771109,Retail Sale Of Formal Clothes,Retail,"retail sale of formal clothes, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4752052,Retail Sale Of Water Filters,Retail,"retail sale of water filters, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773513,Retail Sales Of Mechanical Equipment,Retail,"retail sales of mechanical equipment, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4774003,Retail Sale Of Used Electrical And Electronic Apparatuses And Tools,Retail,"retail sale of used electrical and electronic apparatuses and tools, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649050,Wholesale Of Ignition Materials Trading,Retail,"wholesale of ignition materials trading, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649002,"Refrigerators, Freezers & Water Coolers Trading Import & Export",Retail,"refrigerators, freezers & water coolers trading import & export, retail, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4690018,General Trading Import & Export,Retail,"general trading import & export, retail, general trading, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1709014,Paper Stationery Manufacturing,Retail,"paper stationery manufacturing, retail, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4711005,Mill,Retail,"mill, retail, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4620109,Wholesale Of Crude Tobacco Trading,Retail,"wholesale of crude tobacco trading, retail, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7730010,Lifting And Loading Machines And Equipment Renting,Retail,"lifting and loading machines and equipment renting, retail, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,5223006,Aviation Business Coordination,Shipment,"aviation business coordination, shipment, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7721001,Beach Camping,Sports Entertainment & Events,"beach camping, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,8230009,Organization And Event Management,Sports Entertainment & Events,"organization and event management, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9311006,Sports Services And Contracting,Sports Entertainment & Events,"sports services and contracting, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9411004,Commercial Aviation,Sports Entertainment & Events,"commercial aviation, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7721006,Water Bikes Leasing,Sports Entertainment & Events,"water bikes leasing, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7912001,Desert Safari’s,Sports Entertainment & Events,"desert safari’s, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9000901,Artwork For Cosmetic Craft (Sculpture),Sports Entertainment & Events,"artwork for cosmetic craft (sculpture), sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7721004,Bicycles Renting,Sports Entertainment & Events,"bicycles renting, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7721001,Entertainment Tools And Sports Equipment Renting,Sports Entertainment & Events,"entertainment tools and sports equipment renting, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4610007,Continuous Industrial Products Exhibition,Sports Entertainment & Events,"continuous industrial products exhibition, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7110506,Tourism Recreational And Entertainment Areas Planning Engineering Consultancy,Sports Entertainment & Events,"tourism recreational and entertainment areas planning engineering consultancy, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,8230002,Conferences And Symposiums Organization And Management,Sports Entertainment & Events,"conferences and symposiums organization and management, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312011,Men Body Fitness Club,Sports Entertainment & Events,"men body fitness club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9000103,Artistic Bands Contracting,Sports Entertainment & Events,"artistic bands contracting, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9321005,Children Entertainment Games Hall,Sports Entertainment & Events,"children entertainment games hall, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9311003,Sports Races And Championships Organization Services,Sports Entertainment & Events,"sports races and championships organization services, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312012,Women Body Fitness Club,Sports Entertainment & Events,"women body fitness club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,8542001,Dance Training,Sports Entertainment & Events,"dance training, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9311008,Billiard & Pool Room,Sports Entertainment & Events,"billiard & pool room, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9000106,Laser Shows Presentation,Sports Entertainment & Events,"laser shows presentation, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9000904,Art Gallery,Sports Entertainment & Events,"art gallery, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9000107,Fireworks Shows Presentation,Sports Entertainment & Events,"fireworks shows presentation, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9000110,Circus,Sports Entertainment & Events,"circus, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3319908,Entertainment Halls Apparatuses And Equipments Repairing And Maintenance,Sports Entertainment & Events,"entertainment halls apparatuses and equipments repairing and maintenance, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312001,Sports Entertainment Club,Sports Entertainment & Events,"sports entertainment club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312010,"Equestrian, Camels, Hunting And Stables Clubs",Sports Entertainment & Events,"equestrian, camels, hunting and stables clubs, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312003,Bowling Club,Sports Entertainment & Events,"bowling club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9311006,Sports Research & Consultancies,Sports Entertainment & Events,"sports research & consultancies, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312007,Self-defense Arts Training Club,Sports Entertainment & Events,"self-defense arts training club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312008,Body Building Club,Sports Entertainment & Events,"body building club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312006,Cricket Club,Sports Entertainment & Events,"cricket club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9311012,Sports Entertainment Games Square,Sports Entertainment & Events,"sports entertainment games square, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9000102,Entertainment Parties And Occasions Contracting,Sports Entertainment & Events,"entertainment parties and occasions contracting, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,8230003,Auctions Organization And Management,Sports Entertainment & Events,"auctions organization and management, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312015,Golf Club,Sports Entertainment & Events,"golf club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,8230001,Exhibitions Organization And Management,Sports Entertainment & Events,"exhibitions organization and management, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7730002,Motorcycles Rental,Sports Entertainment & Events,"motorcycles rental, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7911004,Travel And Tourism Agent,Sports Entertainment & Events,"travel and tourism agent, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7911001,Airline Travel Agency,Sports Entertainment & Events,"airline travel agency, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9000104,Music Band,Sports Entertainment & Events,"music band, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9321002,Electronic Games Hall,Sports Entertainment & Events,"electronic games hall, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9321003,Theme Park,Sports Entertainment & Events,"theme park, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9321008,Recreational Horses And Camels Leasing,Sports Entertainment & Events,"recreational horses and camels leasing, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,149008,Animals Pets Raising,Sports Entertainment & Events,"animals pets raising, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,5021003,Running Marine Tourist Voyages,Sports Entertainment & Events,"running marine tourist voyages, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,8211002,Theatres And Cinemas Management,Sports Entertainment & Events,"theatres and cinemas management, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,8299003,Transactions Follow-up Services,Sports Entertainment & Events,"transactions follow-up services, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4711007,Industrial Cooperative Marketing,Sports Entertainment & Events,"industrial cooperative marketing, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9103001,Zoo,Sports Entertainment & Events,"zoo, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9411004,Activities Of Business And Employers Membership Organizations,Sports Entertainment & Events,"activities of business and employers membership organizations, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,5520003,"Services, Fishing, And Hunting Camps",Sports Entertainment & Events,"services, fishing, and hunting camps, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7990004,Tourism And Leisure Consulting,Sports Entertainment & Events,"tourism and leisure consulting, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312026,Shooting Training,Sports Entertainment & Events,"shooting training, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7990004,Tourist Attractions Smart Cards Services,Sports Entertainment & Events,"tourist attractions smart cards services, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7010006,Corporate Services Provider (CSP),Sports Entertainment & Events,"corporate services provider (csp), sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7020017,Sports Consultancy And Studies,Sports Entertainment & Events,"sports consultancy and studies, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9311002,"Management And Organization Of Sporting Events, External And Internal",Sports Entertainment & Events,"management and organization of sporting events, external and internal, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7912005,External Tourism Voyages Organizer,Sports Entertainment & Events,"external tourism voyages organizer, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7912007,Safari Trips & Private Hunting Organizer,Sports Entertainment & Events,"safari trips & private hunting organizer, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312002,Marine Sports Club,Sports Entertainment & Events,"marine sports club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9311013,Sports Playgrounds Rental And Management,Sports Entertainment & Events,"sports playgrounds rental and management, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312016,Football Club,Sports Entertainment & Events,"football club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9312031,Handball Club,Sports Entertainment & Events,"handball club, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9000902,Plays Show Theatre,Sports Entertainment & Events,"plays show theatre, sports entertainment & events, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4610004,Auction Hall-import & Export,Sports Entertainment & Events,"auction hall-import & export, sports entertainment & events, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4610004,Auction Hall,Sports Entertainment & Events,"auction hall, sports entertainment & events, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659938,Equipment And Apparatuses Trading Of E-games And Entertainment Halls -Import & Export,Sports Entertainment & Events,"equipment and apparatuses trading of e-games and entertainment halls -import & export, sports entertainment & events, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4641207,Sports Wear Trading-Import & Export,Sports Entertainment & Events,"sports wear trading-import & export, sports entertainment & events, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9499001,Socio-cultural Club,Sports Entertainment & Events,"socio-cultural club, sports entertainment & events, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659929,Sports Field Equipment Trading Import & Export,Sports Entertainment & Events,"sports field equipment trading import & export, sports entertainment & events, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
